223.6,-12.8,-7.3
199.6,-68.1,-11.6
221,-48.7,-5.4
253.6,-34.5,-5.5
232.6,-73.4,-7
204.9,-45.2,-7.3
204.3,-33.8,-11.9
230.8,-63.8,-5.6
221.9,-2.2,-9.9
204.5,-32.5,-9.6
253,-31.1,-5.4
238.5,4.6,-8.1
183,-7.6,-13.2
211.5,-63.4,-7
242.8,-9.7,-8.8
214.4,-63.1,-7
248.7,-45.2,-5.6
192.9,-44.1,-8
232.3,-19.8,-7.2
215.1,-58.6,-8.1
246.1,-57.5,-8.9
247.4,-50.8,-6.9
232.2,-23.8,-7.6
245.9,-44,-5.6
232.4,-11.5,-9.4
224.6,-57,-8.3
209.6,-64.1,-9
225.3,-2.8,-7.3
220.9,-40.1,-11.4
197.8,-64.8,-12.2
233.1,-25,-6.6
185.4,-51.8,-9.2
207,-42.4,-5.9
242.7,-21.8,-6.9
215.3,-72.6,-4.6
236.5,-73.2,-7.3
189.8,-47.3,-10
244.1,-22.5,-6.2
244,-20.6,-8.1
238,-62.5,-8.6
245.5,-3,-6.4
252.3,-6.7,-5.5
226.8,-66.8,-4.3
229.8,-78.6,-7.6
252.7,-43.9,-10.1
195.4,-65.5,-7.8
225,3,-7.2
253.1,-10,-8.2
222.1,-80.5,-7.2
222.9,-60.3,-10.6
260.2,-52,-6.5
246.4,-15.7,-6.9
224.8,9.2,-7
244.3,-31.2,-9.3
250.5,-44.4,-7.6
201.3,-6.1,-8.8
219.7,-45,-9.8
200,-39.8,-3.5
224.8,-67.9,-6.3
200.2,-17.9,-7.1
188,-23.8,-8.1
249.5,-43.4,-8.8
245.3,-33.8,-5.9
237.4,-26.9,-11.9
194.7,-71.5,-4.4
249.9,-6.3,-6.1
220.1,-20.3,-7.6
248.6,-14.6,-8
234.2,-17.5,-8.8
210.3,-60.4,-5.5
205.7,-67,-9.7
228.2,-23.6,-11.3
237.5,-75.7,-7.9
229.3,-38,-9.5
209.2,-11.3,-7.8
246.3,-51,-7.8
240.8,-69.1,28.2
208.1,-13.9,-8.8
190.2,-32.8,-10.7
189.7,-6.6,-11.7
203.6,-33.8,-9
201,-62,-11.3
186.9,-28.6,-13.2
234.4,-40.6,-6.9
234,-66.3,-6.3
222.2,-27.5,-7
244.5,-5.6,-10.2
255.4,-41.7,-9.5
247.1,5.5,-10.3
181.7,-39.4,-10.8
219.4,-74.1,-7
195.3,-43.8,27.6
199.8,-25.7,-13
196.9,-54.9,-11.6
248.7,-33.1,-6.3
202.9,-15.1,-9
204.6,-63,-7
230.7,-24.6,-6.7
209.8,-28.2,-10.3
255.9,-24.9,27
193,-19.8,-9.8
207,-68.5,-7.3
178.9,-32.7,-11.4
191,-24.3,-13.1
201.7,-22,-12.7
190,-15.4,-8.4
214.3,-40.6,-8.8
226.6,-14.7,-5.4
251,-49.6,-4.2
216,-74,-6.6
219.6,-11.6,-8.8
185.5,-50.4,-9.8
179.8,-50.8,29.2
216.5,-66.7,-7.3
194,-42.8,-7.2
203.7,4.2,-12
199.9,-36.2,-8.5
224.6,-41.2,-5.5
234.2,-30.7,-8.9
246.2,-59.2,-5.6
223.7,-37.3,-7
207.9,-52.6,28.2
187.2,-53.4,-8.9
191.3,-12,-10.4
219.1,-70,-6.6
208.6,-16.3,-12.2
254,-41.4,-10.5
232.2,-61.6,-6.4
219.3,-11.7,-11.6
213.9,-43,-9.1
219.3,-12.8,-9
215.9,-27.1,-11.6
208.6,-14,-8.6
208.8,-75.1,-6.7
185.2,-21.2,-9.5
197.9,-41.6,-11.7
246.3,-26.2,-6
250.8,-0.3,-8.9
203.4,-1.6,-9.3
242.4,-39.8,-10.6
220.2,-72.5,-9.6
226.6,-58.4,-6.1
196.1,2.4,-10.5
250,-47.8,-6.1
241.6,-2.5,-10.2
253.7,-13.9,-8
223.3,-72.9,-5
235.6,-14.4,-7.4
237.7,-39.4,-6.4
213.4,-10.4,-8
212.1,-12,-8.1
207.8,-49.6,-10.2
256.5,-16.6,-6.3
198.3,-36.3,-9.9
200,-36.5,-11.8
195.2,-25.3,-12.2
204.8,-23.2,-11.9
214.7,-69.4,-7.1
198.5,-12.1,-11
223.6,-72.4,-8.6
263.6,-33,-5.2
187,-50.4,-9.7
223.4,-14.8,-6.6
228.8,-66.6,-6.5
244,-8.8,-10
177.3,-40.6,-10.8
179.9,-29.8,-11
220.5,-22.3,-5.8
219.3,9.9,-9.8
210.4,-44.4,-10.6
245.5,-15.7,-10.2
247.2,-17.3,-5.2
194.3,-66.8,-8.4
224.9,-66.9,-6.4
244.8,-36.3,-8.2
180.6,-50.9,-10
239.7,-35.4,-6.3
252.8,-23.2,-4.1
237.8,-34.6,-11
229.8,-76.9,-7.3
245.5,-3.4,-9.6
231.5,-12.4,-9.1
231.5,-1.7,-7.6
225.6,-25.1,-6.5
230.2,-78.6,-8
232,-2.2,-6.8
253.4,-53.6,-10.7
183.7,-56,-9.9
250.2,-21.6,-6.8
211.4,-71.8,-7.6
213,-71.8,-9.9
180.1,-49,-10.1
249.1,-12.6,-4
244.6,-55.7,-9.4
183.2,-44.9,-10.4
192.6,-12.8,-8
210.5,-3.1,-8.5
248.4,-46.5,-5.1
236,-9.5,-5.7
248.3,-62.7,-5.1
251,-56.9,-6.4
200.2,-13,-7.5
208.7,-10.9,-9.2
251.9,-61.6,-5
240.6,-61.7,-5.3
258.1,-37.6,-7.4
206.8,-69.2,-6.5
260.5,-20.5,-5.5
182.1,-28.7,-8.8
191.3,-18.3,-7.8
237.3,-53,-7.8
228.6,-73.3,-10.8
228.9,-57.5,-7.8
218.9,0.1,-7.4
235.6,-2.4,-6.3
194,-38.7,-10.2
205.4,-54.3,-9.1
220.1,-24.2,30.3
254.9,-17.9,-5.6
214.9,-40.7,-8.2
240.3,-52.9,-5.7
220.9,-14.2,-11.7
218.4,-40.3,-10.9
232,-44.3,-9.2
245.1,-16.2,-9.2
245.6,-71.3,-7
239.1,-39,-7.2
196.9,-11.2,-9.7
197.1,-37,-12.2
245.8,3.2,-6.1
240.8,-61.7,-8.5
196.9,-34,-9.7
210.2,-73.8,-7.4
252.7,-36.9,-5.8
253.1,-36.1,-7.5
221.8,-9.8,-4.5
224.4,5.4,-7.5
233,-27.2,-6
237.2,-26.5,-5.8
230.4,-45.4,-10.4
231.9,-67.6,-7.4
182.4,-29.9,-5.7
243.9,-9.7,-8.6
220.8,-14.6,-7.3
178.1,-19.3,-12.9
184.8,-54.8,-13.4
186.7,-29,-6
184,-29.5,-9.6
204.2,-12,-11.8
197.2,-34.5,-8.7
203.3,-12.8,-11.6
201,-53.5,-8
182.6,-47.4,-12.4
234.8,-47.7,-6
217.9,-67.8,-8.2
201.2,0.8,-6.8
211.4,-43.2,-11
195.5,-49.4,-9.8
251.1,-16.9,-6
212.3,-73.8,-7.5
197.4,-19.9,-7
195.4,-66.9,-10
193.5,-46.3,-9.2
222.1,-31.4,-6.9
218.1,-51.6,-9.2
193.7,-48,-8.9
238.2,-39.8,-1.2
189.6,-13.7,-11.2
206.3,-12.2,-9.6
215.7,-80.2,-9.3
222.2,-59.1,-8.5
189.8,-21.2,-10.6
232.9,-32.4,-8.2
241,-1.5,-9.6
230.1,-19.9,-9.4
258.2,-23.7,-9.2
246,-25.6,-6.2
235.8,-63.3,-6.4
218.2,-45.3,-8
254.3,-16.2,-5
239.1,-53.4,-5.2
222.2,-29.3,25.4
194.7,-37.3,-4
177.1,-46.6,-10.1
179.1,-46.4,-8.5
239.5,-57.3,-6.5
178.5,-49.1,-9.7
187.2,0.6,-10.7
203.8,-3.3,-12.6
203.9,-28.4,-12.1
224.6,-19.4,-6.1
216.5,-21.1,-11.3
228.9,-18.6,-6.1
213.7,-21.6,-11.2
256.4,-37.1,-8.3
256.5,-36.7,-6.3
184.5,-10,-8.7
236.5,-14.9,-6.5
188.5,-58.8,-13.6
224.1,-75.3,-6
229.7,-30.1,-9
229.9,-11.6,-9.9
247.6,-30.7,-7.1
241.9,-69.3,-7.4
179.4,-42.2,-9.6
186.3,-42,-4.2
184.6,-39.4,-7.6
197.7,-68.2,-11.6
254.7,-37.2,-6.1
233.4,-12.2,-6.4
237.3,3.4,-5.9
257.9,-19.3,29.5
252.1,-54.3,-8.2
212.4,-26,-7.6
189.7,-56.3,-8.4
232.1,-34.4,-8.2
216.2,-71.2,-7.6
213.3,7.4,26.1
215.4,9.8,-10.9
209.7,-39.5,26.1
213.5,-38.4,-10.9
243.6,-58.8,-8
261.1,-18.5,-4.8
237.7,-52.4,-6.3
187,-60.4,-6.2
231.5,-59.7,30.6
239,-21.7,-6.9
220.5,-49.5,-8.4
242.5,-29.2,-11.3
178.6,-15.1,-9.7
216.1,-67.5,-7.5
179.4,-18.5,-8.4
255.2,-33.7,-6.2
197,-68.2,-7.3
185.1,-38.3,-10.7
227.5,-38.2,-10.7
245,-36.9,-7.8
245.3,-36.5,-6.8
256.1,-12,-4.8
217.8,-11.7,-12.1
219.4,-20.5,-7.8
212.2,-42.6,-12.2
210.3,-42.4,-12
255.8,-21.9,-10
180.2,-31.6,-11
235.9,-55.5,-5.7
228.4,-28,-9.7
222.6,-37.6,-10.1
214.3,7.8,-11
228.8,-25.6,-6.3
223.8,-67.7,-6.5
197.9,-4.3,-8.3
191.7,-0.1,-9.2
220.8,-15.8,-8
247.1,-45.4,-6.8
230.5,-63.4,-5
241.8,-63.4,-8.2
230.8,-24,-6.7
177.6,-44.1,-10.7
242.8,-21.8,-8.7
179.7,-50.9,-9.2
245.8,-40.2,-6.2
251.4,-57.1,-4.7
251.2,-6.1,-8.6
234.2,-74.6,-7.4
229.5,-53.5,-4.7
186,-55.3,-11.1
211.8,-12.8,-8.8
214.9,4,-11.7
238.2,-2.1,-9.7
216.7,-1.3,-7.8
223.7,-59.7,-10.3
185,-43.4,-7.7
244.2,-41.1,-8
244.6,-41,-9.1
248.9,-4.4,-8.6
176.6,-31.2,-8.9
214.4,7.4,-8.1
184.4,-8.1,-12.6
225.2,-30.8,-4.5
177.6,-28.3,-7.4
237.6,-6,-6.5
221.1,-13.7,-8.5
229.9,-65.6,-6.6
208.3,-6.6,-5.1
258.7,-42.7,-5.3
203.6,6.3,-5.2
229.9,-62.4,-9.7
176.9,-44.4,-10.5
195.7,-62.7,-12.1
220.6,-53.6,-3.5
236.6,-52.9,-8.3
215.8,-68.4,-9.7
195.1,-49.4,-8.3
219.7,8.5,-7
235.9,6.7,-6.4
245.4,-35.1,-8.3
191.3,-24.6,-8.5
251.6,-44,-6.5
233,-45.4,-4.6
233.5,-4.5,-7.2
221.3,8.9,-9.9
219.4,-54.1,-7.3
232.4,1.5,-8
231.2,1.1,-9.1
205.6,-60.4,-8.6
236.9,-0.8,-10.8
195.3,-54,-5
213.8,-10.8,-7
234.9,-11.8,-7
249,-44.4,-6.3
247.6,-28.1,-7.6
252,-47.8,-6
237.6,-64.6,-3.5
239.3,-16.8,-8.8
174.5,-23.5,-11.4
242.6,-47.7,-6.8
202.2,-16.6,-7.2
252.9,-18.3,-5.3
253.9,-18.2,-6.1
222.5,-4.7,-7.1
215.2,-10.9,-11.3
235.8,5.4,-10.4
241.2,-22.6,-6
210.8,-18.3,-7.7
181.6,-30.1,-13
211.5,-77.4,-7.1
236.3,-27.4,-6.1
219.7,-50.5,-5.7
218.3,-76.5,-7.6
224,-7.5,-7.2
220.9,-28.9,-5.1
220.5,-29,-7.1
204.2,-61.8,-11.1
230.1,-36.7,-6.7
241.2,-9.3,-9
232.6,-11.3,-6.8
243,-8.9,-5.6
234.3,-33.5,-6
243.9,-74.6,-7.2
244.7,-75.4,0.7
205.3,-16.3,-8.2
200.7,-7.1,-10.4
260.6,-32.9,29.7
220.4,-71.6,-5.8
244,-8.7,-7.5
186.2,-44.3,-10.3
189.2,-42.5,-10.4
189.7,-41.1,-11.2
193.7,-52.3,-6.1
205.4,-51.6,35.7
221.6,-12,-7.7
206.2,-58.1,27
232.6,-5.1,-9.2
196,-19.1,-5.8
251.6,-22.8,-5.4
183.3,-28.7,-9.9
185.1,-28.6,-8.8
219.9,-15.8,-8
252.5,-28.3,0.8
240.9,-9.1,-5.8
218.3,-14.4,25.2
195.7,-76,-8.5
189.2,-45,-9.7
189,-43.7,-9
203.9,-72.9,-7.1
235.1,-74.3,-5
229,3,26.4
236.9,-23.8,-5.9
240.2,-31.5,-5.5
260.8,-37.8,-4.8
204.1,-34.3,-7.5
239.2,-29.6,-6.4
236.6,-40,-9.4
248.4,-29.8,-10
228.8,-75,-5.3
198.4,-3.4,-6.1
214.9,7.4,-6.5
186,-56.5,-12.1
239,-13.1,-8
216.5,-50.2,-10.7
178.3,-52.3,-7.6
186.2,-58,26.1
198.5,-24.2,-9.6
238.5,-63.6,-6.1
219.7,5.2,30.7
211,-52.9,-11.3
206.3,-29.7,-8.9
185.9,-36.7,-7.8
231.6,3,-7.4
200.8,-48.1,-7
201.9,-8.2,-9.5
220.2,-33.4,-7.5
241.8,-56,-5.5
208.1,-67.9,-9.2
193,-27.3,-6.7
239.6,-53,-5.5
200.2,3.6,-9.9
234.1,-35.7,-5.7
244.5,-21.6,-5.9
188.1,-35.6,-8.7
191,-48,-6.8
228,-6.2,-7.1
220,-42.4,-8.1
233.1,-7.6,-9.5
249.3,-51.5,-7.1
238.5,-15.1,-9.3
220.9,-31.1,-7.7
218.1,-40.7,-7.2
191.9,-61.7,-12.4
204.3,-20.6,-8.8
194.4,-52.1,-9.8
235.5,-35.8,-6.1
177.1,-19.4,-7.6
174.6,-41.6,-10.4
252.9,-11,-8.5
182.5,-35.1,-10.7
195.9,-26.7,-13.1
229.1,-57.6,-6.9
192.5,-50.9,-9
171.4,-36.9,-11
195.2,-7.7,-9.9
241.1,-47,-8.2
224.6,-48.1,-6.5
202.8,-49.6,-12.1
176.6,-37.8,-10.2
260.2,-38.6,-5.9
227.7,7.3,-8.4
174.2,-37.3,-9.1
229.8,-36.2,-7
202.2,-61.3,-6.3
214.2,2.9,-7.8
231.2,-75.1,-5.2
236.2,-53.4,-9.1
200,-28.8,-9.1
220.9,-76.3,-6.5
213.7,-74.9,-11.3
232.6,-19.9,-6.4
219,-73.7,-7.6
181.9,-33.3,-8.7
197,-46.9,-11.2
222.7,-35.1,-6.9
193.8,-54.1,-12.3
241.9,-65.9,-6.4
195,-35.7,-9.5
231.2,-8.6,-5.6
247.3,-24.9,-4.6
194.1,-37.3,-8.4
255,-20.7,-8.9
252.7,-37.4,-8.7
191,-53,-9.1
219.6,-26,-7.4
236.9,-77.4,-7.6
179.2,-30.6,-10.5
241.4,-1.5,-6.7
235.9,-27.2,-6.5
249.1,-3.1,-5.9
235.9,-41.7,-10
181.3,-14.3,-8.6
222.1,-60.1,-8.2
206.1,-24,-11.8
210.4,-66.9,-9.7
239.6,-55.9,-9.6
199.6,-41.8,-11.7
218.1,6,-7.9
189.2,-18.9,-11.8
248.5,-25,-6
247.1,-55.1,-8.6
237.2,-21.4,-7.4
234,-56.3,-5.6
228.1,-7.3,-10.4
224.9,-59.3,-9.7
235.7,-31.9,-10.1
257.7,-33,30.7
244.6,-0.1,35.5
212.4,-72.7,-6.3
219.4,-1.9,-11
229.6,-10.7,-7.6
221.1,-51.6,-6.6
228.7,-72.1,-6.5
250.7,-63.3,-8.6
194.4,-59.3,-8.8
234.3,-33,-6.3
234.7,-42.5,-5.8
235.8,-48.8,-6.5
190.6,-7.3,-6.4
254.8,-39.1,-7.6
248.7,-0.5,-5.1
199.2,-36.1,-9.1
199.7,-4.5,-11
252.6,-5.2,-7.6
260.5,-38.6,-7.3
217,-51.2,-6.7
191.4,-59,-9.9
241.2,-71.3,-8
242.9,-55,-7.4
253,-53.9,-5.2
231.2,-72.5,-5.7
213.6,-2.2,-10.4
221.6,-14.1,-7.4
246.3,-64.8,-7
219.1,-46.6,-6.3
191.5,1.7,-9.8
254.9,-18.4,-5.1
197,-47.2,-8.3
193,-29.9,-9.5
218.4,-4.2,-7.6
228.8,-18.6,-6.7
198,-67.3,-10.4
253.6,-24.5,-5.8
205.6,-5.1,-6
227.9,-70,-7.3
244.9,-0.5,-9.6
237.4,-60.1,-6.9
259.4,-51.5,-5.3
220.7,-75.1,-6.4
207.3,-0.2,-6.3
205,-6.1,-11
228.8,-7.6,-3.3
219,-54.6,-7
177.8,-9.1,-11.4
250.5,-44.5,-8
195.4,-69.8,-9.5
205.1,-69.5,-10.6
251.2,-48.7,-5.4
222.5,-37.6,-6.2
193.8,-55.9,-12.6
192.3,-19.4,-8.7
191.9,-3.2,-12.8
199.3,-56.6,-11.4
242.4,-41.2,-6.5
216.9,-23.7,-9.9
211.7,-52.4,-11.2
196.6,-55.2,-8.9
237.5,1.9,-6.5
220.8,-74.5,-6.7
233.4,-2.9,-8.9
249.8,-45.4,-5.8
212,-22.8,-9.4
213.6,-76.6,-6.1
226.7,-5.4,-6.8
226.8,-68.9,-5.5
241.1,-43.1,-6.3
251.9,-35.3,-8.1
230.3,-2.2,-6.4
234.3,-1.1,-6.2
202.5,-29.4,-4.9
241,-32.4,-6.2
241,-30.6,-5
244.2,-32.7,2.1
230.5,-17.8,-11
193.6,-14.9,-7.7
247.4,-6.1,-5.7
242.1,-62.7,-4.8
193.3,-17.5,28.7
194.7,-18.1,-8.8
207.5,-0.5,-12.4
253.6,-18.8,-8.6
221.5,-1.8,29.8
222.4,1.4,-7.8
182.2,-46,-12.2
181.1,-41.9,-13.5
193.3,-33.3,-9.4
227.9,-69.6,-6.5
227.9,-68.3,-5.4
238.2,-6,-9.8
204.5,4.2,-5.7
203.1,-0.6,-8.8
233.3,-4.4,-9.4
179.6,-14,-9.4
205.2,-19.6,-11.5
210.3,-25.4,-32.1
211.7,-45,-8.4
238.4,-45.6,-8.8
261.5,-41.2,-6.1
212.6,-54.9,25.7
208.1,-35,-10.6
210,-63.6,-7.9
214.4,-62.3,1.7
194.4,-62.4,-12.4
205.4,-29.6,25.8
240.9,-17.9,-8.7
192.2,-2.5,-5.1
233.8,-2.2,-6.4
188.3,-3.8,-5
193.5,-28.2,23.8
209.8,-79.5,-6.2
212.7,-50.4,-10.2
215.2,-59,-9.2
181,-55.5,-10.2
233.3,4.4,-7.1
235.1,-37.1,-6.7
208.6,-54.9,-8.3
248.4,-33.7,-6.6
212.4,0,-7.7
210,-23.3,-8
231.7,-53,-7.1
234.4,-38.4,-9.8
257.6,-29.4,-7.9
227.8,-29.9,-8.5
258.8,-49.2,-4.6
260.8,-49.9,4.4
192.5,-66.8,-8.4
224.5,-20.5,-6.9
191.7,-4.8,-5.5
235.2,9.2,-7.1
212.1,-49.9,-10.2
236.8,-3.5,-7.1
215.4,-58.1,-7.6
252.8,-41.9,-5.8
252.9,-41.9,-7.6
262,-27.8,-8.4
208.1,-48.1,-7.4
187.1,-28.4,-10.1
229.3,-48.6,-6
212,-71.1,-8.2
179.2,-9,-6.8
211,-38.6,-5.8
230.4,-42.9,-6.4
248.7,-3.9,-5.8
192,-58.9,-12.8
258.9,-34.8,-5.3
252.4,-30.4,-10.2
215.1,-7.5,-7.7
213.2,2,-7.5
248.4,-44.2,-6.4
204.9,-32.6,-7.6
227.3,-42.8,-5.7
188.1,-46.3,-5.4
181.4,-26.9,-8.5
238,-41.6,-6.1
187.3,-62.8,-11.8
206,-29.1,-11.8
256.4,-33.8,-5.3
190.7,-64.6,-8.6
224.7,-68,-6.2
